Gene	Num
DCAF12	1
ST6GALNAC6	1
FAM102A	1
CCDC186	1
RLN3	1
KDM8	1
DDIT4	1
STIM1	1
TAFA2	1
DCTN1	1
ZNF627	1
KRT15	1
SMTNL2	1
ARHGDIA	1
GATC	1
KCTD6	1
IGLJ3	1
SNX31	1
NOX5	1
MPP5	1
LEMD2	1
WSCD2	1
CCDC122	1
PRMT3	1
UBL4B	1
ING3	1
CCZ1	1
CNP	1
NME5	1
PAPOLA	1
FAM8A1	1
CATSPER2	1
PPHLN1	1
OR13C5	1
NKX3-2	1
FAM155B	1
PRPH	1
SUDS3	1
UVSSA	1
SLC35G6	1
FA2H	1
GINM1	1
WDR88	1
CHI3L2	1
LZTFL1	1
TMPRSS11E	1
ADI1	1
CASQ1	1
SYNPO2L	1
BTN2A1	1
CCDC116	1
LAMTOR3	1
TRMT12	1
PPP2CB	1
FBXO10	1
PRSS22	1
FUZ	1
NUFIP1	1
GLYATL2	1
GALT	1
AGTR1	1
CXCL9	1
GPIHBP1	1
NOL4L	1
MOG	1
RNASEH2A	1
ST3GAL6	1
UCP2	1
IGLV3-27	1
DBX2	1
FAM166C	1
TMEM74B	1
FYB2	1
RPS6	1
PPP2R3A	1
AMOTL1	1
TBC1D22B	1
MAPK8IP2	1
NSF	1
OR10A7	1
CT45A10	1
DEFB119	1
NAIF1	1
LYZL1	1
TSPYL4	1
S1PR5	1
BEND5	1
PRMT9	1
AZIN2	1
SREK1IP1	1
GLOD5	1
RPRD1B	1
PSAT1	1
FAM184B	1
FGF5	1
MYF6	1
AMPD2	1
SMURF1	1
ZNF780B	1
SNX17	1
NLGN2	1
BCL2	1
MDM2	1
MORC4	1
C7orf33	1
NEFM	1
MOCS2	1
BPIFB3	1
NHLRC2	1
ATP6V1H	1
STAU1	1
SMPD1	1
PIP5K1C	1
CTH	1
DACT3	1
COL6A5	1
ITM2B	1
FGF20	1
SUGP2	1
ZFYVE1	1
PRPF31	1
TSKS	1
CLOCK	1
OR51M1	1
VKORC1L1	1
FBXO46	1
RORA	1
SLC6A20	1
ETFBKMT	1
IFT52	1
H2AC21	1
NUS1	1
OR2W3	1
ACAP3	1
HAS2	1
RARRES1	1
POT1	1
RBPMS	1
MORF4L2	1
RPL7L1	1
UPK1B	1
TIPRL	1
ARHGEF35	1
SERP1	1
TCEAL4	1
NBPF15	1
KCNJ1	1
TAL2	1
FBXL6	1
GZMH	1
RNF122	1
RRP9	1
SPATA45	1
RPL14	1
TRIM54	1
ZBTB8OS	1
CYB561D1	1
HTR1D	1
ZNF224	1
DYNC1I2	1
TDGF1	1
CLDN18	1
ASPH	1
IST1	1
NANS	1
NDUFB5	1
CHST9	1
KLC4	1
BIN2	1
HMCES	1
AK7	1
SLC35D1	1
TRPV6	1
OR51Q1	1
LNPK	1
MANBA	1
LARS1	1
RASSF2	1
SSNA1	1
ZFPL1	1
DDX42	1
ESPN	1
FABP1	1
KLRC3	1
ZDHHC9	1
WRAP53	1
API5	1
CSGALNACT1	1
ZNF616	1
MRPS7	1
ERMP1	1
CCL18	1
TDRD12	1
TRMT2A	1
CHAF1A	1
DUSP18	1
EMP2	1
HEY1	1
TTC8	1
COX18	1
NAF1	1
DNASE1L2	1
ABLIM1	1
ILVBL	1
HAND2	1
RAB8A	1
PRSS45P	1
ATF2	1
SELENOP	1
SOST	1
ASAH1	1
SCAND1	1
ME3	1
GHR	1
MED18	1
INTS5	1
PSMC4	1
PNPO	1
TAS2R10	1
FCGR2A	1
LRRC49	1
ZNF879	1
BCL2L1	1
UBE2D2	1
PDK3	1
CD209	1
IGKV3-20	1
PRKG2	1
GPC3	1
KIF3C	1
SSX1	1
KLHL14	1
ZNF571	1
DIAPH2	1
SPINT2	1
ESAM	1
PTK6	1
HDHD5	1
LRRC1	1
SHLD1	1
FBXL17	1
NRM	1
STX6	1
TPH2	1
MORN5	1
LTA4H	1
LBX1	1
C17orf64	1
IRX6	1
CFL2	1
RPL7	1
TMEM43	1
CDKL1	1
CPD	1
PDLIM5	1
DOK3	1
LITAF	1
TECRL	1
PROSER2	1
GRTP1	1
HS1BP3	1
FBXW8	1
OPRL1	1
MT3	1
LRRTM2	1
ZNF300	1
ZNF678	1
FNTB	1
ZNF322	1
DRD5	1
SLA	1
ALKBH7	1
ITGB1BP2	1
RACK1	1
ZNF516	1
IL11	1
RRAGC	1
FZD3	1
ARID5A	1
RAB30	1
PITX2	1
LENG1	1
THUMPD3	1
LTB4R	1
LIM2	1
CCZ1B	1
SLC2A14	1
SLC39A11	1
CDHR5	1
CD9	1
ABO	1
PRSS21	1
EPB41	1
CCKBR	1
IDO1	1
ZNF671	1
TPK1	1
PRIM1	1
GPCPD1	1
SLC16A5	1
MARCHF8	1
UQCRB	1
B3GNT8	1
PRAM1	1
CLN8	1
TRIR	1
RPL10L	1
UBTF	1
PAIP2	1
PAGE1	1
KBTBD2	1
CSF1	1
NIM1K	1
CIB3	1
XRRA1	1
ST3GAL2	1
NEIL2	1
PNLDC1	1
KRTDAP	1
MICOS10	1
ATP1B3	1
F13B	1
AOC3	1
OR4X1	1
PSMA7	1
CYBB	1
GALNT15	1
QTRT2	1
XCL1	1
IRX5	1
HSF2	1
C20orf194	1
SMTNL1	1
TMEM116	1
DUS4L	1
GOLGA1	1
ARHGAP21	1
CIP2A	1
RAB15	1
ARMCX5-GPRASP2	1
NRSN2	1
HPSE2	1
PPM1G	1
IL18R1	1
TFDP1	1
BTBD9	1
PDZD3	1
GNPNAT1	1
ERG28	1
ZNF275	1
CCDC125	1
STX19	1
CA14	1
HNF1B	1
PCGF6	1
KIFC1	1
MFF	1
ZNF610	1
GABRA3	1
KLHL8	1
CCDC74B	1
SERBP1	1
C9orf57	1
UGGT1	1
FEZ2	1
UBE2C	1
MARCHF7	1
ARL3	1
APOH	1
BDNF	1
DSG2	1
TUT4	1
HEATR4	1
SLC37A1	1
FGF16	1
FOXR1	1
BTBD3	1
ARL6IP5	1
SLFNL1	1
OCIAD2	1
SCFD2	1
FEM1C	1
EXOSC7	1
SLC25A43	1
TALDO1	1
REN	1
PSMA8	1
P2RY6	1
LRRFIP1	1
ELOVL3	1
IVNS1ABP	1
PLBD1	1
TUBGCP3	1
OR1N1	1
C1D	1
RTCA	1
TMEM241	1
VPS11	1
SERPINB8	1
H4C4	1
KIAA1671	1
ABHD4	1
PIGR	1
HDGFL3	1
IGHV4-34	1
RCN3	1
EIF4A3	1
ARF1	1
HDAC11	1
LRRC55	1
TIMM10B	1
TMCC3	1
PICALM	1
ABCF3	1
TOMM70	1
DESI2	1
EPS8L2	1
FBXO27	1
OR8A1	1
POLN	1
NMRK1	1
APEH	1
IPO5	1
GCOM1	1
CNIH2	1
MIP	1
NUDT11	1
PDCL3	1
GBX1	1
PEX5L	1
UBA52	1
AKR1C8P	1
OR4F15	1
LRTM2	1
TMEM232	1
DEFB128	1
STK38L	1
STYXL1	1
STK11IP	1
THAP7	1
ACSF2	1
ATP6V0E2	1
ENTR1	1
OVOL1	1
TGFB1	1
MTHFD2	1
MT1M	1
CRIM1	1
FAM167B	1
SLC11A1	1
SCRN1	1
TGFA	1
BAG4	1
PDXDC1	1
CDKL4	1
DHX36	1
ARSD	1
SLC15A4	1
CPEB1	1
CAGE1	1
AQP6	1
GSTA2	1
NUDT18	1
SLC13A2	1
H3C10	1
LMF1	1
RDH16	1
FAM126A	1
ADGRE2	1
PRPS2	1
RIOK3	1
CTDSP2	1
SOX1	1
PUS10	1
RPS6KB1	1
SCAF8	1
SART1	1
MRPL28	1
ADIPOR2	1
LGALS7	1
AL049569.3	1
LYRM4	1
CLEC12B	1
SMCP	1
SOWAHC	1
PRAMEF10	1
VCX3B	1
DENND1B	1
RAB40B	1
ABLIM2	1
PANX1	1
TSPAN8	1
ASCL4	1
LRRC19	1
EN2	1
PSMC1	1
PRUNE1	1
IGFBPL1	1
NUDC	1
KANK2	1
MAP2K1	1
MYNN	1
IGLV8-61	1
RIC8A	1
RBMXL1	1
ACTRT1	1
VPS35L	1
GPR25	1
SLC25A39	1
CAMKK1	1
CXCL6	1
TRIM68	1
CRTC1	1
MVP	1
FOXF1	1
GARS1	1
CHTOP	1
SLC52A1	1
UPF3A	1
KCTD3	1
ZNF358	1
WDR20	1
LIMS2	1
RASSF1	1
NUP50	1
RPL11	1
CAP2	1
OR13A1	1
RNF121	1
PMVK	1
SEC14L4	1
KRT12	1
NFKBID	1
LRRC8C	1
CCDC170	1
REXO5	1
CAPZA2	1
TEDC2	1
POLR3C	1
IBA57	1
MDFI	1
CCDC43	1
AREG	1
NDC1	1
WDR5	1
GLS	1
CPSF2	1
ZBTB16	1
HMCN2	1
RPS13	1
CLDN12	1
SCARB2	1
BCLAF3	1
ZNF766	1
MRPS33	1
FLCN	1
MIPOL1	1
EVX1	1
C8orf74	1
GEMIN2	1
IL36B	1
EFNA2	1
RASSF8	1
FRA10AC1	1
SSH1	1
NEU4	1
TMPRSS13	1
SULT1C3	1
POLE2	1
BEND2	1
S1PR2	1
COPRS	1
GPX6	1
CACNG6	1
ERVFRD-1	1
C1orf115	1
SPPL2A	1
GFOD2	1
STK10	1
DLST	1
SMURF2	1
TAPBP	1
H4C9	1
NAA15	1
TREML1	1
IP6K1	1
WNT5B	1
HIC2	1
OR5P3	1
NKX2-4	1
ZNF2	1
SERPINA4	1
NFE2	1
IZUMO2	1
VAX2	1
COLEC12	1
TMBIM1	1
UVRAG	1
RND1	1
WDR31	1
IFT81	1
LIX1	1
PAX2	1
VASP	1
PDZD7	1
ARFIP1	1
NRP2	1
CFHR4	1
TC2N	1
MSL2	1
NDUFA10	1
RNF149	1
SCAMP1	1
MRTO4	1
MPP2	1
GLB1L2	1
IGHV3-73	1
WBP4	1
SYPL1	1
TMEM74	1
SMPDL3A	1
ELF1	1
IPCEF1	1
CBLN2	1
SNUPN	1
IGLV4-60	1
OR3A3	1
ZBTB24	1
SAMD14	1
PPP2R2D	1
WWP2	1
LRAT	1
STK32A	1
PIBF1	1
RAB1A	1
PRAMEF6	1
TLK1	1
CABS1	1
C2orf68	1
ACTR1B	1
DNAJC4	1
PTP4A1	1
CHRNA10	1
SLC38A11	1
CNOT6L	1
AGPAT1	1
EML3	1
FBXO32	1
SERPINE1	1
HOXC4	1
OLIG3	1
NCR1	1
SAR1A	1
DNAJC21	1
LIN54	1
ENTPD2	1
CRYGC	1
SLAMF8	1
SNRPD3	1
TEKT4	1
SYNPO	1
OR56A4	1
CHST14	1
IRGQ	1
DNAJC18	1
FAM210A	1
JUNB	1
C11orf96	1
LMNTD1	1
PLCD3	1
TDRD15	1
TUBD1	1
ZNF189	1
IFT122	1
CEP131	1
KLHL3	1
LASP1	1
SNX16	1
NAGK	1
P2RY14	1
SUSD3	1
NEK6	1
TRIM27	1
AZU1	1
CDK2AP2	1
EIF5	1
MRPL49	1
DNAJC17	1
MED16	1
SPATA6	1
RIC3	1
SURF4	1
MAEA	1
GSTO1	1
FADD	1
STAT5B	1
CAMK4	1
ANP32E	1
IGHV3-38	1
C2orf74	1
ANAPC5	1
EBAG9	1
KPNA4	1
LLPH	1
TXNDC15	1
SNX6	1
NXPE1	1
TRIM72	1
CCL16	1
ADARB1	1
KIAA0319	1
KLRF1	1
TLE3	1
NFE2L1	1
RSBN1L	1
CRYGN	1
VIL1	1
PRDX4	1
ZFP30	1
KRT3	1
BRF1	1
TP53RK	1
ISM1	1
PACSIN1	1
PFDN5	1
SLCO4A1	1
HNRNPR	1
NRIP2	1
CHRNA6	1
FKBP11	1
MAMDC2	1
BMPR1A	1
SDC2	1
AKT2	1
CGREF1	1
SELENBP1	1
INTS6L	1
SLC25A19	1
PMCH	1
ADGRF3	1
APOF	1
CXCR6	1
LRR1	1
FCHSD1	1
SIRT6	1
PDIA6	1
TNFAIP2	1
PTTG1	1
HSD17B13	1
RNASE6	1
ABHD13	1
ZDHHC12	1
ATP5MG	1
STX18	1
PSMB2	1
IGHV5-51	1
PDLIM2	1
NR1H2	1
BTBD8	1
PLSCR1	1
FTO	1
PRKX	1
MRPL1	1
ADAM9	1
LZIC	1
MMEL1	1
NUDT15	1
EPB41L4A	1
GPX2	1
NCBP1	1
GFM1	1
CEP41	1
PSMA3	1
SULT1A2	1
PCDHB5	1
TMEM204	1
FAAH	1
ALDH1L2	1
QSOX1	1
RAD9A	1
MARK1	1
KISS1	1
MBD3	1
DUSP5	1
GLIPR1L2	1
TRIL	1
SUZ12	1
ZNF609	1
TMEM52B	1
OR6C76	1
GALNT9	1
SLC25A31	1
ATF5	1
LDLRAD1	1
ZNF662	1
RCOR2	1
MAOA	1
LPAR1	1
RHBDD1	1
DNAJB12	1
FPGS	1
SFXN3	1
AGA	1
PTRH1	1
C1orf68	1
ZMYND11	1
KIAA0513	1
SLC25A17	1
MANSC1	1
GTF2IRD2	1
HAX1	1
CARNS1	1
OTUD3	1
ZNF654	1
RHO	1
KRTAP10-2	1
ZNF707	1
TMEM19	1
SLC38A3	1
MOSPD3	1
TMEM255A	1
KLK13	1
IER3	1
CCDC174	1
BLOC1S3	1
TPPP3	1
AGPS	1
SNF8	1
POC1A	1
AKIP1	1
JCAD	1
GAN	1
SKAP2	1
CD79B	1
SLC18A2	1
TSNAXIP1	1
TOR1B	1
FAM110D	1
FOXD2	1
C2	1
GRN	1
RASGRP2	1
TRIML2	1
CTPS1	1
TPD52L1	1
USP15	1
AP000812.4	1
DMRTA1	1
OVGP1	1
NAALADL2	1
KDM4D	1
ZNF711	1
SMC1B	1
TCTEX1D1	1
ARHGAP27	1
CLEC10A	1
CSGALNACT2	1
LGALS4	1
OR4P4	1
PRICKLE3	1
GZMA	1
RFX1	1
OR7G3	1
WDR92	1
TAF4	1
KRTAP1-5	1
CDX4	1
SORT1	1
FOSL2	1
LZTS2	1
ARL8A	1
MADD	1
PAK1	1
MRPS26	1
PIGL	1
B4GALT3	1
SPINK9	1
IKZF4	1
LEFTY1	1
PRPF38B	1
RAB21	1
OLFML1	1
ATG12	1
CSK	1
NDRG1	1
SARM1	1
TFPT	1
PTPN2	1
RGL3	1
IRF1	1
ASPA	1
VPREB3	1
MTERF2	1
FAM91A1	1
ODF2L	1
SLC7A2	1
DCLRE1A	1
PHF1	1
TMX2	1
TRA2B	1
TSBP1	1
EBF2	1
SLC16A10	1
SKOR1	1
SNRPA1	1
CFAP157	1
CBFB	1
MXD3	1
B3GNT5	1
OAS3	1
SYNDIG1	1
OR7D4	1
SMARCE1	1
PLA2G4E	1
TLX2	1
ERI2	1
SMIM7	1
OMP	1
RCAN3	1
RUNX3	1
ERN1	1
TMEM161B	1
MCUR1	1
RBP5	1
BIRC2	1
FSD1	1
GPR119	1
ZDHHC22	1
ALX3	1
BCL7C	1
PIGU	1
TAMM41	1
CSNK1A1	1
SHFL	1
SERPINF2	1
EFS	1
B4GAT1	1
HBD	1
PLA2G6	1
ZBTB7B	1
IMPDH1	1
DUSP15	1
WNT7A	1
ASMTL	1
SMIM14	1
SLC35D3	1
PRMT7	1
KCNK17	1
ZSWIM3	1
HCLS1	1
GALM	1
GRHL1	1
RAB43	1
PDE8B	1
DUSP2	1
SLC39A7	1
CMTM2	1
OR9Q1	1
MPIG6B	1
OR4C46	1
TAS2R50	1
NPDC1	1
HACE1	1
CCR8	1
DCX	1
ZDHHC16	1
DHDH	1
CENPA	1
MRPL19	1
RIPK2	1
ACSL5	1
SH3BP2	1
CTSW	1
ARID4B	1
CTSF	1
BAK1	1
AGR2	1
FNDC5	1
RGS10	1
SDHB	1
NRK	1
ABCA8	1
IL5	1
NPRL3	1
GLB1	1
CETN1	1
PTPRE	1
ARPC2	1
AVPR2	1
HEMGN	1
ALG1	1
PRDX1	1
PRSS37	1
C19orf44	1
SRPK1	1
EIF2B3	1
BUB1B	1
ANKRD10	1
ITFG1	1
GPAT4	1
ACOXL	1
DHCR7	1
TFCP2L1	1
FAM81A	1
AP3S2	1
IGKV1-6	1
ANKRD6	1
FAM122B	1
MYDGF	1
TRAPPC3	1
TEX33	1
KRTAP17-1	1
TMEM63A	1
ODF1	1
ATP5MC3	1
CNGA1	1
WDR83	1
LMNTD2	1
ZMYND19	1
CD226	1
OSR2	1
PRR14	1
PDGFB	1
FBLN7	1
GCM1	1
FAM177B	1
ANPEP	1
CA8	1
LRRC37B	1
NHP2	1
CALCR	1
NBPF11	1
ELAPOR1	1
DNAJC11	1
PCMTD1	1
GMCL1	1
SYN1	1
LACTB	1
AGPAT2	1
WDR89	1
OR2A14	1
AKR1C3	1
KRTAP9-6	1
POLR2G	1
MAGEA4	1
HIKESHI	1
IRX2	1
SCAMP2	1
TEDDM1	1
CLDN2	1
PRRT2	1
NOC4L	1
STX2	1
IL17RC	1
LAMP1	1
RUSF1	1
SMARCAD1	1
HECTD3	1
SYCP3	1
TOMM5	1
MSRB2	1
MAB21L4	1
ZDHHC15	1
APOOL	1
MSANTD3	1
GBGT1	1
TRMT5	1
NIP7	1
FFAR1	1
ZNF786	1
GJC1	1
ARFRP1	1
VPS36	1
RRAGA	1
GRID2IP	1
ARFIP2	1
CRNKL1	1
PBX4	1
ENTPD8	1
DYNLT1	1
DRG2	1
ATP6V1B1	1
BCDIN3D	1
SCML1	1
SPTSSB	1
IGHG3	1
MITF	1
FAM71D	1
DAPP1	1
TRGC1	1
GNE	1
SNX20	1
JAML	1
TMEM140	1
CHST8	1
KLF5	1
METTL17	1
SERTAD3	1
APLF	1
NEK5	1
SCMH1	1
PELI2	1
SLC22A1	1
LCE2D	1
RAB39B	1
EGR3	1
CYP4Z1	1
VPS37A	1
COX20	1
SLC25A48	1
KLHL17	1
C20orf204	1
OR2AT4	1
YBX2	1
PARVB	1
IGBP1P2	1
SENP1	1
CUZD1	1
GPR55	1
SNX5	1
CAMP	1
CENPI	1
TTL	1
SLC36A1	1
SEMA4C	1
PDYN	1
TERT	1
FAM216A	1
NIPSNAP2	1
ZNF598	1
LEFTY2	1
LRRCC1	1
ANKRD54	1
SAMD8	1
HRH1	1
MRPL37	1
GALK2	1
OR4M2	1
ENPP1	1
TMEM67	1
GSR	1
ORAI3	1
CST8	1
COG4	1
VN1R1	1
CCR10	1
KRTAP19-1	1
BCAM	1
EIF2S3	1
C18orf25	1
TCHHL1	1
RGS8	1
MAP3K13	1
CERS6	1
TAS2R31	1
NDST1	1
DMRTA2	1
DEFB106B	1
MSMO1	1
EYA4	1
IPMK	1
CAMK2G	1
HACD4	1
TUBE1	1
SUSD6	1
TYW1B	1
KDM1B	1
CREB3L4	1
STS	1
LIAS	1
KLHL6	1
OTUD7A	1
UGT1A6	1
HOXA7	1
IDI1	1
IGKV1D-8	1
CAMK2B	1
NELFA	1
SERPINA11	1
KLF13	1
ETHE1	1
STT3A	1
MACROD1	1
CEBPE	1
CFAP298	1
PRAMEF15	1
SLC39A9	1
CHST7	1
TCEAL7	1
ZNF367	1
MLF1	1
AP5S1	1
MDH1B	1
MIS18BP1	1
RPS2	1
COPS5	1
UNC93B1	1
PPP1R1A	1
SUGT1	1
TFAP2A	1
SMYD2	1
S100A3	1
UBL7	1
NT5DC3	1
TMEM168	1
NSFL1C	1
SCN2B	1
P4HTM	1
SIRT3	1
WDFY4	1
SMOC1	1
PDIA3	1
DMP1	1
TMEM59L	1
CNNM4	1
CYB561A3	1
C6orf58	1
STYK1	1
WWC3	1
ACBD4	1
SOAT2	1
ST7L	1
MS4A13	1
CDKN2C	1
LETM1	1
LRG1	1
MFAP3L	1
SMO	1
NACC2	1
VGLL2	1
POLR1D	1
PLEKHB1	1
IGHV3-21	1
RHOBTB3	1
WDR24	1
FAM3A	1
NSG1	1
KNSTRN	1
OR1J4	1
TIRAP	1
PAPSS2	1
TP53I3	1
ERBB2	1
DDIT4L	1
PRDM7	1
KIAA0895	1
FGD2	1
GALNT10	1
CYP2F1	1
CLUL1	1
UNC5A	1
TAB1	1
TMEM223	1
TNFRSF10D	1
GPC6	1
CLEC6A	1
BZW1	1
CCDC198	1
ACTR3	1
WHAMM	1
CXCL12	1
ZMYM3	1
KCNK15	1
ABHD17C	1
CDKAL1	1
CABP1	1
GRPR	1
CDCA5	1
RGN	1
C1S	1
SCTR	1
RSPH9	1
WDR93	1
BMP2	1
AL669918.1	1
TTC37	1
ACTL6A	1
THAP2	1
SLC10A7	1
SHOX	1
RPN2	1
ATG13	1
ZNF500	1
NUBP1	1
TRPC5	1
ZNF763	1
PTF1A	1
PUS7	1
NMT1	1
ZNF594	1
FGF21	1
GNAI2	1
ATP6V1B2	1
CDC37	1
CCIN	1
NCK1	1
GSTM3	1
CYP2A6	1
F11	1
CACNG3	1
UBE3A	1
RBM25	1
TLCD3A	1
CMTM6	1
SLC1A1	1
IGFLR1	1
HEBP1	1
CNN2	1
TXLNA	1
ISCU	1
CCR9	1
CST4	1
HOXD1	1
FDPS	1
XRCC4	1
FOXN4	1
EXD2	1
BTBD18	1
CLDN17	1
OR2G3	1
IMMP1L	1
HOOK1	1
BORCS6	1
TPPP2	1
ZNF148	1
FAM186A	1
AGR3	1
ZSCAN30	1
RHOC	1
VPS41	1
H2BC12	1
H4C1	1
MRPL10	1
PPT1	1
PRDM8	1
CAPSL	1
CCDC197	1
PYCARD	1
RECQL	1
RFESD	1
PDZD11	1
PLPP6	1
HMGCS2	1
KLHL30	1
LGMN	1
SCARA3	1
HDAC3	1
CCPG1	1
ZNF652	1
FGFBP3	1
SMARCD1	1
OR5A1	1
ANXA2	1
PDIK1L	1
UCN	1
SPAG9	1
LGI1	1
NGRN	1
ZNF606	1
POLR2I	1
TNFSF13B	1
BMF	1
CBLC	1
TPGS1	1
C1QTNF4	1
NUP160	1
SCNM1	1
GUCA1A	1
ZNF587	1
SHROOM2	1
RFPL2	1
METTL8	1
AGFG1	1
OR1I1	1
CPSF7	1
DHTKD1	1
ZNF439	1
LBHD1	1
REG4	1
LRSAM1	1
RNF157	1
GTF2B	1
BHLHE41	1
ATP7B	1
INPP4A	1
NDUFA9	1
HMGCL	1
CREB3L2	1
HSD17B10	1
TRAPPC12	1
PRTFDC1	1
EDIL3	1
CERCAM	1
TMEM82	1
TGFBR2	1
RPS3	1
GSTK1	1
LRRC32	1
ETS2	1
COPS3	1
BYSL	1
GON7	1
MPC2	1
CD2BP2	1
RETREG2	1
PYGB	1
SPO11	1
A4GALT	1
TMOD3	1
SELENOT	1
TESK2	1
AKAP10	1
KCNG1	1
ZKSCAN1	1
SPACA4	1
B9D2	1
C11orf71	1
SYNGR3	1
HLX	1
KBTBD7	1
CD82	1
NMNAT1	1
SIRT5	1
CPNE1	1
TMA16	1
MVB12A	1
NKX6-2	1
PLAC8L1	1
B3GAT1	1
TADA2A	1
MAMDC4	1
KLHL15	1
CCDC78	1
SPATA9	1
MPG	1
RTP2	1
KCNN1	1
DEFA3	1
LMNB2	1
DDX54	1
WDR43	1
NSDHL	1
TMEM38B	1
ADAP1	1
IGKV1D-12	1
LIMA1	1
ARHGAP18	1
PYROXD1	1
HSPA1B	1
RIPPLY3	1
ADAM15	1
NSMCE1	1
CDK16	1
PSMB9	1
ORM2	1
MED15	1
OASL	1
FXR2	1
TNIK	1
CD7	1
TAC3	1
CHMP2B	1
GJB2	1
TTLL2	1
HELLS	1
CRYBB2	1
TARBP2	1
PALM	1
CCR4	1
OLIG2	1
KCNAB3	1
CD37	1
NDUFAF1	1
ALDH3A1	1
ZBTB22	1
RGS9	1
XPNPEP1	1
AARS1	1
CERS2	1
RGS9BP	1
B2M	1
OR4D10	1
RPP38	1
MRPL57	1
OR2L5	1
KCTD11	1
TMEM41A	1
EDA2R	1
GPM6A	1
TMEM259	1
ADM5	1
CAMK1D	1
CCNQ	1
COQ2	1
KNCN	1
RAB34	1
MAGEA1	1
TMEM106A	1
STK40	1
CTAG2	1
SLC25A28	1
SARS2	1
C21orf91	1
ITPRIP	1
PRR23A	1
PITPNM3	1
RAX	1
OR8G1	1
ALDH1A2	1
HHATL	1
FAM32A	1
ENTPD4	1
SNX30	1
SLC2A9	1
SYK	1
MED30	1
ZRSR2	1
CD200R1	1
DNAJC2	1
ALPI	1
ZNF830	1
GGTLC2	1
RALGPS1	1
ABCD1	1
IL1RAP	1
BATF2	1
PCP2	1
ZNF225	1
SUN2	1
RNF146	1
HYAL1	1
NCLN	1
FBXW2	1
HADH	1
PHYHD1	1
MARVELD3	1
HORMAD2	1
SPIC	1
INSL4	1
AHCY	1
GTF3C5	1
CUTC	1
HIGD1A	1
YBX3	1
SATL1	1
LUC7L	1
CNOT8	1
ACVR1C	1
SHISA2	1
EGR2	1
MSLN	1
IGLL5	1
SLC32A1	1
LCE3D	1
FLII	1
IL5RA	1
OSBPL9	1
KIN	1
TXNIP	1
XKR8	1
COIL	1
F2RL3	1
FOXP3	1
ACAA1	1
TMEM198	1
CXCR2	1
LGR5	1
TMEM183A	1
GM2A	1
DRAM2	1
DRAP1	1
GRK1	1
ACKR3	1
SLC46A2	1
SLC25A34	1
SEPTIN10	1
SDC3	1
ZNF274	1
AKT3	1
CCDC110	1
PSMB6	1
EXTL1	1
LIPK	1
C1GALT1	1
ZNF613	1
CABCOCO1	1
PQBP1	1
C16orf91	1
HLA-DMB	1
THY1	1
NTNG1	1
PPARG	1
ADAMTS17	1
UGT1A9	1
SLC24A5	1
RPP14	1
SHMT1	1
GBP7	1
SNX12	1
PRXL2B	1
FUS	1
E2F4	1
WDR46	1
TBC1D10B	1
GNAQ	1
ANKS3	1
SF3A2	1
DEFA6	1
MAP3K5	1
ATRIP	1
PSKH2	1
ATG4A	1
SLC1A2	1
KLHL5	1
LAIR1	1
TUSC1	1
KLF12	1
MAPK15	1
ZNF180	1
TLE2	1
ARCN1	1
GNB1L	1
IFT57	1
ZDHHC14	1
PHF7	1
EFHD2	1
MGRN1	1
CHPT1	1
SPPL3	1
KBTBD13	1
L2HGDH	1
BUD23	1
CLDN20	1
SKIL	1
CABP4	1
SEC13	1
TMC5	1
AP3M1	1
OXR1	1
ZNF395	1
INPP5J	1
TSNAX	1
HLA-DQB1	1
TUB	1
DTNBP1	1
SPANXN3	1
DEAF1	1
SLC7A11	1
NCALD	1
ALDH6A1	1
BAAT	1
EPN1	1
ACSM3	1
CHIA	1
TSPAN7	1
SLC4A1AP	1
MBIP	1
SLC35C2	1
KREMEN1	1
TTLL5	1
SLC29A1	1
DPF3	1
BAIAP2L1	1
NAA60	1
ZNF346	1
STK11	1
CTCFL	1
EVA1B	1
C1orf226	1
SOHLH1	1
HPS5	1
PAFAH1B1	1
SRSF4	1
MRPS2	1
NARS1	1
IGHG2	1
CCK	1
APCDD1	1
NOD1	1
MRPS15	1
GATA3	1
TTC39A	1
PDXP	1
PRB4	1
SEC22C	1
SELL	1
LANCL1	1
TBCE	1
CKMT1A	1
AKIRIN1	1
SPSB4	1
HOXB8	1
CCNA2	1
TAS2R3	1
PPP1R12C	1
SNRPF	1
CDC40	1
CXXC4	1
KRTAP4-5	1
PLA1A	1
SLC23A1	1
EIF2D	1
MAP2K7	1
HS3ST3B1	1
AVL9	1
MPP3	1
ZNF836	1
TRIM25	1
AIM2	1
CCNT2	1
EHF	1
ZNF829	1
PANK1	1
RAB2B	1
ABCB7	1
NANOS3	1
ATXN3	1
TRMT6	1
MYEOV	1
ZNF24	1
UGT2A1	1
DHRS3	1
TRAV26-1	1
MSRB3	1
ZKSCAN7	1
ABCD4	1
OSGIN2	1
ACOT13	1
PHPT1	1
GRAMD1C	1
ADAMTS1	1
NECTIN3	1
IGKV3D-7	1
PRR27	1
ATG101	1
ASZ1	1
PECAM1	1
CHCHD10	1
GTPBP4	1
GLUL	1
RAB40C	1
PROK2	1
TAMALIN	1
FOS	1
CCDC40	1
LSM1	1
IL2RG	1
CD151	1
MUC15	1
ERGIC3	1
NFIB	1
TEX26	1
DLX4	1
CD4	1
TMEM230	1
PMM1	1
ZMYM6	1
